quotation_id,rep_id,customer_tier,n_lines_raw,blended_overage_pct,worst_line_overage_pct,n_lines,n_flagged_lines,flagged_value_share,log_total_value,thin_margin_value_share,tier_ordinal,avg_discount_pct,max_discount_pct,seniority,is_quarter_end,discount_vs_rep_baseline,latent_risk,risk_label
Q-03254,REP-07,Bronze,1,10.59,10.59,1.0,1.0,1.0,10.63106,0.0,0.0,15.59,15.59,1.0,1.0,6.443957,6.1077,2
Q-03255,REP-05,Bronze,3,0.17,2.9,3.0,2.0,0.747368,9.564582,0.252632,0.0,4.391895,7.9,2.0,1.0,0.579117,0.4981,0
Q-03256,REP-02,Gold,3,0.0,0.0,3.0,0.0,0.0,10.63106,0.289855,2.0,5.303333,8.45,0.0,1.0,-0.886647,0.5144,0
Q-03257,REP-01,Gold,1,0.0,0.0,1.0,0.0,0.0,8.942592,0.0,2.0,7.48,7.48,0.0,1.0,1.904153,0.0738,0
Q-03258,REP-06,Silver,3,0.0,0.0,3.0,0.0,0.0,11.110969,0.215247,1.0,4.216951,4.34,2.0,0.0,-1.904511,0.0,0
Q-03259,REP-07,Silver,1,0.99,0.99,1.0,1.0,1.0,8.47658,1.0,1.0,10.99,10.99,1.0,0.0,1.843957,1.0105,1
Q-03260,REP-06,Silver,2,0.0,0.0,2.0,0.0,0.0,7.751905,0.774194,1.0,8.727097,9.89,2.0,0.0,2.605635,0.0,0
Q-03261,REP-08,Silver,3,0.0,0.0,3.0,0.0,0.0,10.913287,0.73224,1.0,8.164536,9.11,0.0,0.0,-1.523861,0.6402,1
Q-03262,REP-01,Silver,4,0.048548,0.18,4.0,1.0,0.26971,11.188593,0.298755,1.0,6.106971,10.18,0.0,0.0,0.531124,0.587,1
Q-03263,REP-05,Silver,4,1.565757,4.63,4.0,1.0,0.338176,11.287792,0.626253,1.0,7.104619,14.63,2.0,1.0,3.291841,1.8067,1
Q-03264,REP-04,Bronze,1,2.08,2.08,1.0,1.0,1.0,8.748464,0.0,0.0,7.08,7.08,0.0,0.0,1.286004,1.1549,1
Q-03265,REP-01,Bronze,2,0.0,0.0,2.0,0.0,0.0,10.226513,0.0,0.0,4.248471,4.28,0.0,0.0,-1.327377,0.2302,0
Q-03266,REP-05,Gold,4,0.0,0.0,4.0,0.0,0.0,10.743998,0.323625,2.0,1.538317,4.18,2.0,0.0,-2.274461,0.0,0
Q-03267,REP-01,Silver,5,0.147165,2.48,5.0,1.0,0.059341,11.130947,0.202198,1.0,3.06444,12.48,0.0,0.0,-2.511408,0.7946,1
Q-03268,REP-03,Gold,3,0.0,0.0,3.0,0.0,0.0,10.772708,0.0,2.0,3.703522,6.67,2.0,1.0,-0.575314,0.0,0
Q-03269,REP-06,Gold,5,0.0,0.0,5.0,0.0,0.0,11.336439,0.604868,2.0,3.90247,5.94,2.0,0.0,-2.218992,0.0,0
Q-03270,REP-06,Silver,1,0.0,0.0,1.0,0.0,0.0,8.881975,0.0,1.0,9.7,9.7,2.0,0.0,3.578538,0.0,0
Q-03271,REP-03,Bronze,1,0.0,0.0,1.0,0.0,0.0,11.429555,1.0,0.0,2.23,2.23,2.0,0.0,-2.048836,0.7167,0
Q-03272,REP-04,Gold,3,0.0,0.0,3.0,0.0,0.0,10.506464,0.963064,2.0,7.28238,7.79,0.0,0.0,1.488384,0.3943,0
Q-03273,REP-04,Bronze,3,0.106187,1.91,3.0,2.0,0.834532,10.63828,1.0,0.0,4.487338,6.91,0.0,0.0,-1.306658,1.1968,0
Q-03274,REP-04,Gold,2,0.0,0.0,2.0,0.0,0.0,9.31479,0.108108,2.0,0.861622,5.33,0.0,0.0,-4.932374,0.0,0
Q-03275,REP-01,Bronze,5,4.079335,5.1,5.0,4.0,0.975435,12.182809,0.243603,0.0,8.963879,10.1,0.0,1.0,3.388032,4.6324,2
Q-03276,REP-01,Bronze,3,0.676031,3.28,3.0,1.0,0.206107,11.089821,0.633588,0.0,5.25771,8.28,0.0,0.0,-0.318137,1.823,1
Q-03277,REP-07,Silver,3,0.285938,1.22,3.0,1.0,0.234375,11.248973,0.507812,1.0,8.806641,11.22,1.0,1.0,-0.339402,1.2237,1
Q-03278,REP-02,Silver,6,0.0,0.0,6.0,0.0,0.0,11.53362,0.355569,1.0,7.788763,9.99,0.0,1.0,1.598783,1.2763,1
Q-03279,REP-03,Bronze,4,0.688886,2.98,4.0,2.0,0.247911,10.670837,0.222841,0.0,4.392786,7.98,2.0,0.0,0.113949,0.7776,1
Q-03280,REP-07,Silver,4,1.555135,12.17,4.0,2.0,0.85116,11.952476,0.032861,1.0,11.048421,22.17,1.0,0.0,1.902379,2.7833,2
Q-03281,REP-05,Bronze,4,0.0,0.0,4.0,0.0,0.0,11.292541,0.321616,0.0,2.835355,3.34,2.0,0.0,-0.977423,0.2454,0
Q-03282,REP-04,Bronze,1,0.0,0.0,1.0,0.0,0.0,8.314097,0.0,0.0,2.64,2.64,0.0,0.0,-3.153996,0.034,0
Q-03283,REP-05,Gold,4,0.179861,0.68,4.0,1.0,0.264501,11.364437,0.394432,2.0,7.934455,15.68,2.0,1.0,4.121677,0.4956,0
Q-03284,REP-02,Silver,3,0.0,0.0,3.0,0.0,0.0,9.908525,1.0,1.0,3.176866,5.34,0.0,0.0,-3.013114,0.4975,0
Q-03285,REP-06,Silver,2,0.0,0.0,2.0,0.0,0.0,9.002824,0.984615,1.0,5.733538,8.52,2.0,0.0,-0.387923,0.0,0
Q-03286,REP-01,Silver,5,0.0,0.0,5.0,0.0,0.0,10.402018,0.747153,1.0,3.645923,6.18,0.0,0.0,-1.929925,0.4653,0
Q-03287,REP-01,Bronze,3,7.83075,9.12,3.0,2.0,0.99631,11.711375,0.196802,0.0,12.822005,14.12,0.0,0.0,7.246158,5.6431,2
Q-03288,REP-03,Bronze,2,0.0,0.0,2.0,0.0,0.0,10.069044,0.847458,0.0,0.187627,1.23,2.0,0.0,-4.091209,0.0628,0
Q-03289,REP-06,Silver,5,0.0,0.0,5.0,0.0,0.0,11.801452,0.213571,1.0,1.765458,7.51,2.0,0.0,-4.356004,0.4095,0
Q-03290,REP-07,Gold,4,0.0,0.0,4.0,0.0,0.0,10.308486,0.250125,2.0,6.038269,9.86,1.0,0.0,-3.107774,0.0,0
Q-03291,REP-06,Bronze,2,5.1,8.16,2.0,1.0,0.625,10.555839,0.625,0.0,10.0625,13.16,2.0,0.0,3.941038,5.2454,2
Q-03292,REP-05,Bronze,4,1.249433,1.45,4.0,1.0,0.861678,10.58888,0.128496,0.0,5.908617,6.45,2.0,0.0,2.095839,0.4857,0
Q-03293,REP-08,Silver,3,0.256606,5.46,3.0,1.0,0.046997,9.86011,0.046997,1.0,3.003995,15.46,0.0,0.0,-6.684401,0.7816,0
Q-03294,REP-06,Silver,3,0.162494,0.22,3.0,1.0,0.738609,10.350606,0.0,1.0,8.869568,10.22,2.0,0.0,2.748107,0.0,0
Q-03295,REP-04,Silver,3,0.038077,0.13,3.0,1.0,0.292899,11.121378,0.707101,1.0,9.186834,10.13,0.0,1.0,3.392838,1.2285,0
Q-03296,REP-01,Gold,1,0.0,0.0,1.0,0.0,0.0,9.105091,1.0,2.0,5.29,5.29,0.0,1.0,-0.285847,0.635,0
Q-03297,REP-01,Bronze,4,0.500112,1.7,4.0,2.0,0.857334,11.11522,0.857334,0.0,4.94764,6.7,0.0,0.0,-0.628207,1.6385,0
Q-03298,REP-04,Gold,3,0.0,0.0,3.0,0.0,0.0,10.444386,0.209607,2.0,5.965939,9.04,0.0,1.0,0.171943,0.4115,0
Q-03299,REP-01,Silver,2,0.0,0.0,2.0,0.0,0.0,9.295692,0.909091,1.0,5.84,6.37,0.0,0.0,0.264153,0.3708,0
Q-03300,REP-04,Bronze,5,0.948674,4.62,5.0,3.0,0.826217,12.207327,0.041948,0.0,5.591176,9.62,0.0,1.0,-0.20282,3.05,2
Q-03301,REP-08,Bronze,4,4.175755,7.08,4.0,3.0,0.992167,10.60202,0.872809,0.0,9.170507,12.08,0.0,0.0,-0.517889,4.7983,2
Q-03302,REP-01,Silver,5,0.0,0.0,5.0,0.0,0.0,11.169604,0.47223,1.0,2.754094,5.27,0.0,0.0,-2.821754,0.6309,0
Q-03303,REP-04,Bronze,4,3.136667,8.65,4.0,2.0,0.666667,9.287394,0.583333,0.0,7.601667,13.65,0.0,0.0,1.807671,2.7861,2
Q-03304,REP-06,Silver,4,3.640585,3.98,4.0,1.0,0.91472,11.576754,0.05629,1.0,12.95031,13.98,2.0,0.0,6.828848,2.0661,1
Q-03305,REP-01,Gold,2,0.01997,0.02,2.0,1.0,0.998502,11.514434,0.998502,2.0,12.013665,12.02,0.0,1.0,6.437817,1.4127,1
Q-03306,REP-07,Silver,3,0.587244,3.11,3.0,2.0,0.205493,9.229751,0.794507,1.0,7.584007,13.11,1.0,1.0,-1.562036,1.0407,0
Q-03307,REP-04,Silver,5,0.0,0.0,5.0,0.0,0.0,12.190126,0.139711,1.0,4.119286,6.92,0.0,0.0,-1.67471,1.4971,1
Q-03308,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,11.870607,0.318182,2.0,8.427622,10.44,2.0,0.0,2.306161,0.3267,0
Q-03309,REP-01,Silver,1,0.0,0.0,1.0,0.0,0.0,10.673619,0.0,1.0,6.72,6.72,0.0,0.0,1.144153,0.14,0
Q-03310,REP-03,Gold,5,0.0,0.0,5.0,0.0,0.0,10.854489,0.13909,2.0,0.846595,4.13,2.0,0.0,-3.432241,0.0,0
Q-03311,REP-06,Silver,5,0.342265,5.09,5.0,1.0,0.067243,11.070475,0.927699,1.0,6.549872,15.09,2.0,0.0,0.428411,0.9293,0
Q-03312,REP-02,Silver,2,0.0,0.0,2.0,0.0,0.0,10.701017,0.540541,1.0,6.62973,6.74,0.0,0.0,0.43975,0.4473,0
Q-03313,REP-08,Bronze,6,0.969991,9.38,6.0,5.0,0.743618,12.09749,0.878943,0.0,5.959736,14.38,0.0,0.0,-3.72866,3.6274,2
Q-03314,REP-01,Bronze,5,0.0,0.0,5.0,0.0,0.0,11.689405,0.788768,0.0,3.799044,4.46,0.0,0.0,-1.776803,1.428,1
Q-03315,REP-01,Bronze,5,0.228229,0.77,5.0,1.0,0.296401,11.350654,0.0247,0.0,3.670819,5.77,0.0,0.0,-1.905028,0.9026,1
Q-03316,REP-06,Silver,1,0.0,0.0,1.0,0.0,0.0,9.575053,0.0,1.0,7.11,7.11,2.0,0.0,0.988538,0.0,0
Q-03317,REP-06,Bronze,5,4.368778,5.64,5.0,2.0,0.777264,11.676625,0.0,0.0,8.461462,10.64,2.0,0.0,2.34,2.8368,2
Q-03318,REP-06,Silver,3,0.0,0.0,3.0,0.0,0.0,8.952347,0.038835,1.0,0.249903,4.74,2.0,0.0,-5.871559,0.0,0
Q-03319,REP-01,Gold,5,0.0,0.0,5.0,0.0,0.0,11.207229,0.065164,2.0,4.90808,6.98,0.0,0.0,-0.667767,0.2097,0
Q-03320,REP-08,Silver,2,0.079345,1.53,2.0,2.0,1.0,10.732061,0.960699,1.0,10.079345,11.53,0.0,0.0,0.390949,0.8997,0
Q-03321,REP-08,Silver,4,0.417358,2.37,4.0,1.0,0.176101,11.871306,0.714885,1.0,6.460692,12.37,0.0,0.0,-3.227704,1.8017,2
Q-03322,REP-04,Gold,3,0.0,0.0,3.0,0.0,0.0,10.570573,0.0,2.0,8.545035,11.27,0.0,0.0,2.751039,0.0,0
Q-03323,REP-01,Silver,4,0.0,0.0,4.0,0.0,0.0,12.097462,0.0,1.0,5.5308,9.44,0.0,0.0,-0.045047,1.2751,1
Q-03324,REP-02,Silver,1,0.0,0.0,1.0,0.0,0.0,10.404293,1.0,1.0,2.98,2.98,0.0,0.0,-3.20998,0.605,0
Q-03325,REP-05,Bronze,6,0.642178,10.05,6.0,3.0,0.482267,11.849369,0.428587,0.0,4.805817,15.05,2.0,1.0,0.993039,2.885,2
Q-03326,REP-03,Gold,4,3.317912,5.04,4.0,1.0,0.658316,10.909363,0.658316,2.0,13.616893,15.04,2.0,1.0,9.338057,3.5692,2
Q-03327,REP-02,Silver,2,0.0,0.0,2.0,0.0,0.0,7.771067,0.0,1.0,4.532658,6.72,0.0,0.0,-1.657322,0.0,0
Q-03328,REP-04,Silver,6,0.070595,1.91,6.0,1.0,0.036961,10.793455,0.89117,1.0,5.003419,11.91,0.0,1.0,-0.790577,1.3954,1
Q-03329,REP-03,Silver,4,0.001649,1.51,4.0,1.0,0.001092,11.319231,0.047336,1.0,0.042395,11.51,2.0,0.0,-4.236441,0.0594,0
Q-03330,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,11.440366,0.241935,2.0,6.272742,10.57,2.0,0.0,0.15128,0.0,0
Q-03331,REP-04,Bronze,5,2.136439,10.95,5.0,3.0,0.663894,11.003782,0.663894,0.0,6.695408,15.95,0.0,0.0,0.901412,3.8651,2
Q-03332,REP-08,Gold,3,4.730185,9.11,3.0,2.0,0.881266,11.235867,0.778364,2.0,15.833615,24.11,0.0,1.0,6.145219,5.1972,2
Q-03333,REP-02,Bronze,1,2.2,2.2,1.0,1.0,1.0,10.308986,0.0,0.0,7.2,7.2,0.0,0.0,1.01002,1.416,1
Q-03334,REP-03,Bronze,3,1.363911,2.31,3.0,2.0,0.754948,11.572147,0.584354,0.0,5.209717,7.31,2.0,0.0,0.930881,1.6021,1
Q-03335,REP-02,Silver,5,0.0,0.0,5.0,0.0,0.0,11.681875,0.557409,1.0,5.671627,6.95,0.0,0.0,-0.518353,1.0733,1
Q-03336,REP-02,Silver,3,0.0,0.0,3.0,0.0,0.0,12.26576,0.098917,1.0,6.821451,7.28,0.0,0.0,0.631471,1.6036,1
Q-03337,REP-07,Silver,2,0.0,0.0,2.0,0.0,0.0,8.678632,0.919149,1.0,8.613532,8.62,1.0,1.0,-0.532511,0.4845,0
Q-03338,REP-08,Silver,3,0.291646,0.36,3.0,1.0,0.810127,10.989538,0.992405,1.0,8.402937,10.36,0.0,0.0,-1.28546,1.1042,1
Q-03339,REP-06,Silver,3,0.0,0.0,3.0,0.0,0.0,11.578723,0.524345,1.0,4.111629,5.18,2.0,0.0,-2.009832,0.3584,0
Q-03340,REP-04,Gold,5,0.0,0.0,5.0,0.0,0.0,12.234179,0.466699,2.0,7.462927,9.32,0.0,1.0,1.668931,1.9809,2
Q-03341,REP-06,Bronze,6,0.319604,7.28,6.0,3.0,0.810316,11.920063,0.08386,0.0,4.71006,12.28,2.0,0.0,-1.411402,1.6699,2
Q-03342,REP-04,Bronze,2,0.088261,2.03,2.0,1.0,0.043478,9.937937,1.0,0.0,4.380435,7.03,0.0,0.0,-1.413561,1.0199,0
Q-03343,REP-07,Bronze,4,1.411881,7.32,4.0,3.0,0.997881,12.265996,0.282552,0.0,6.411563,12.32,1.0,0.0,-2.734479,3.1941,2
Q-03344,REP-08,Gold,3,0.725255,1.08,3.0,1.0,0.671533,11.134604,0.986861,2.0,10.121664,11.1,0.0,1.0,0.433268,1.8516,2
Q-03345,REP-07,Gold,1,0.0,0.0,1.0,0.0,0.0,8.699681,1.0,2.0,8.8,8.8,1.0,1.0,-0.346043,0.31,0
Q-03346,REP-04,Bronze,5,1.811436,3.31,5.0,3.0,0.99505,11.299745,0.003713,0.0,6.802054,8.31,0.0,1.0,1.008059,2.2503,2
Q-03347,REP-01,Bronze,1,0.0,0.0,1.0,0.0,0.0,9.259226,1.0,0.0,3.19,3.19,0.0,1.0,-2.385847,1.0875,0
Q-03348,REP-05,Silver,3,0.0,0.0,3.0,0.0,0.0,11.255979,0.0,1.0,6.838906,8.78,2.0,0.0,3.026128,0.0,0
Q-03349,REP-02,Gold,2,0.0,0.0,2.0,0.0,0.0,12.003963,0.0,2.0,7.119064,7.12,0.0,1.0,0.929084,1.3717,1
Q-03350,REP-07,Bronze,2,6.056624,10.47,2.0,2.0,1.0,11.270867,0.171975,0.0,11.056624,15.47,1.0,0.0,1.910581,4.9005,2
Q-03351,REP-04,Silver,2,0.0,0.0,2.0,0.0,0.0,10.134639,0.285714,1.0,5.401429,6.68,0.0,0.0,-0.392567,0.1471,0
Q-03352,REP-07,Silver,3,4.25,8.5,3.0,1.0,0.5,9.798183,0.5,1.0,12.376,18.5,1.0,0.0,3.229957,2.625,2
Q-03353,REP-02,Silver,2,0.0,0.0,2.0,0.0,0.0,9.82016,0.217391,1.0,7.574348,8.22,0.0,0.0,1.384368,0.0529,0
Q-03354,REP-07,Gold,3,0.0,0.0,3.0,0.0,0.0,9.898525,0.939698,2.0,9.624472,10.24,1.0,0.0,0.478429,0.0,0
Q-03355,REP-03,Silver,5,0.0,0.0,5.0,0.0,0.0,11.659801,0.23312,1.0,3.990349,6.46,2.0,0.0,-0.288487,0.2734,0
Q-03356,REP-07,Bronze,2,2.951923,3.07,2.0,1.0,0.961538,10.348205,1.0,0.0,7.938462,8.07,1.0,0.0,-1.207581,3.3273,2
Q-03357,REP-02,Bronze,5,1.728802,2.07,5.0,2.0,0.84127,12.182297,0.02765,0.0,6.165597,7.07,0.0,0.0,-0.024383,2.5965,2
Q-03358,REP-01,Silver,1,0.0,0.0,1.0,0.0,0.0,7.71913,0.0,1.0,0.0,0.0,0.0,0.0,-5.575847,0.0,0
Q-03359,REP-06,Silver,2,3.032814,4.87,2.0,1.0,0.622754,11.332614,0.0,1.0,11.723772,14.87,2.0,1.0,5.602311,2.1353,2
Q-03360,REP-03,Silver,4,0.0,0.0,4.0,0.0,0.0,10.940242,0.382979,1.0,1.061809,3.58,2.0,0.0,-3.217028,0.0,0
Q-03361,REP-05,Silver,5,0.0,0.0,5.0,0.0,0.0,12.08179,0.093984,1.0,0.665534,3.46,2.0,1.0,-3.147243,1.1536,1
Q-03362,REP-07,Bronze,3,2.924372,3.02,3.0,3.0,1.0,11.246692,0.489396,0.0,7.924372,8.02,1.0,0.0,-1.221671,2.7498,2
Q-03363,REP-05,Silver,2,0.0,0.0,2.0,0.0,0.0,10.212478,0.0,1.0,3.270925,3.3,2.0,0.0,-0.541853,0.0,0
Q-03364,REP-06,Silver,4,0.0,0.0,4.0,0.0,0.0,10.66268,0.93611,1.0,3.024099,6.0,2.0,0.0,-3.097363,0.0509,0
Q-03365,REP-06,Gold,4,0.0,0.0,4.0,0.0,0.0,11.173754,0.379027,2.0,1.708117,6.85,2.0,0.0,-4.413344,0.0,0
Q-03366,REP-01,Bronze,2,0.986667,2.96,2.0,1.0,0.333333,8.881975,0.0,0.0,5.9,7.96,0.0,0.0,0.324153,0.8,0
Q-03367,REP-05,Silver,1,0.0,0.0,1.0,0.0,0.0,10.482934,0.0,1.0,2.0,2.0,2.0,0.0,-1.812778,0.0,0
Q-03368,REP-04,Bronze,3,0.630539,2.32,3.0,2.0,0.281943,11.45848,0.987328,0.0,3.605618,7.32,0.0,0.0,-2.188378,2.1146,2
Q-03369,REP-01,Silver,2,0.0,0.0,2.0,0.0,0.0,11.10196,0.0,1.0,5.769321,6.06,0.0,1.0,0.193474,0.7825,1
Q-03370,REP-05,Silver,1,0.0,0.0,1.0,0.0,0.0,9.053804,0.0,1.0,0.0,0.0,2.0,1.0,-3.812778,0.0,0
Q-03371,REP-01,Bronze,1,1.96,1.96,1.0,1.0,1.0,8.412055,1.0,0.0,6.96,6.96,0.0,1.0,1.384153,2.8995,2
Q-03372,REP-06,Gold,4,0.0,0.0,4.0,0.0,0.0,11.83284,0.150327,2.0,9.179978,9.86,2.0,0.0,3.058517,0.1902,0
Q-03373,REP-08,Silver,3,1.467671,5.48,3.0,2.0,0.592466,11.380548,0.222603,1.0,11.284281,15.48,0.0,1.0,1.595885,2.814,2
Q-03374,REP-03,Gold,2,0.0,0.0,2.0,0.0,0.0,8.395252,0.0,2.0,3.364746,3.47,2.0,1.0,-0.91409,0.0,0
Q-03375,REP-01,Gold,4,0.0,0.0,4.0,0.0,0.0,11.571958,0.995475,2.0,5.305566,5.75,0.0,0.0,-0.270281,0.9915,1
Q-03376,REP-01,Gold,3,0.0,0.0,3.0,0.0,0.0,10.439864,0.833455,2.0,5.678867,7.48,0.0,1.0,0.10302,0.7534,0
Q-03377,REP-07,Silver,2,1.049429,1.15,2.0,2.0,1.0,10.357775,0.685714,1.0,11.049429,11.15,1.0,1.0,1.903386,1.4681,1
Q-03378,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,11.041337,0.423077,2.0,6.687308,8.98,2.0,1.0,0.565846,0.1627,0
Q-03379,REP-07,Gold,3,0.0,0.0,3.0,0.0,0.0,11.523875,0.106825,2.0,7.943205,9.2,1.0,0.0,-1.202838,0.1613,0
Q-03380,REP-07,Silver,1,0.0,0.0,1.0,0.0,0.0,7.496097,1.0,1.0,5.02,5.02,1.0,0.0,-4.126043,0.045,0
Q-03381,REP-07,Bronze,1,7.07,7.07,1.0,1.0,1.0,10.482934,0.0,0.0,12.07,12.07,1.0,0.0,2.923957,3.7446,2
Q-03382,REP-06,Silver,5,0.0,0.0,5.0,0.0,0.0,10.442055,0.817041,1.0,2.777123,5.49,2.0,0.0,-3.344339,0.0,0
Q-03383,REP-02,Silver,1,0.18,0.18,1.0,1.0,1.0,9.441531,0.0,1.0,10.18,10.18,0.0,1.0,3.99002,0.4304,0
Q-03384,REP-05,Gold,2,0.0,0.0,2.0,0.0,0.0,8.794976,0.272727,2.0,4.12,7.0,2.0,1.0,0.307222,0.0,0
Q-03385,REP-08,Silver,5,0.182619,0.79,5.0,2.0,0.233397,11.277848,0.303605,1.0,6.9474,10.79,0.0,0.0,-2.740996,0.8449,0
Q-03386,REP-01,Silver,6,1.925157,5.46,6.0,3.0,0.367716,10.604876,0.974461,1.0,9.887716,15.46,0.0,1.0,4.311869,3.2959,2
Q-03387,REP-01,Silver,1,1.22,1.22,1.0,1.0,1.0,10.645449,0.0,1.0,11.22,11.22,0.0,0.0,5.644153,0.7766,0
Q-03388,REP-07,Silver,4,1.188936,2.02,4.0,2.0,0.93617,10.940242,0.425532,1.0,11.061915,12.02,1.0,1.0,1.915872,1.4217,0
Q-03389,REP-06,Bronze,2,3.257561,6.36,2.0,1.0,0.512195,10.803669,0.487805,0.0,5.881951,11.36,2.0,0.0,-0.23951,2.1461,2
Q-03390,REP-07,Gold,4,0.213483,0.95,4.0,1.0,0.224719,11.491712,0.224719,2.0,9.815148,11.09,1.0,0.0,0.669105,0.4833,0
Q-03391,REP-02,Silver,3,0.0,0.0,3.0,0.0,0.0,11.252223,0.519143,1.0,5.814614,8.92,0.0,0.0,-0.375366,0.7076,0
Q-03392,REP-07,Gold,1,0.0,0.0,1.0,0.0,0.0,7.09091,0.0,2.0,8.53,8.53,1.0,0.0,-0.616043,0.0,0
Q-03393,REP-08,Gold,1,0.0,0.0,1.0,0.0,0.0,6.293419,0.0,2.0,4.75,4.75,0.0,0.0,-4.938396,0.0,0
Q-03394,REP-08,Silver,2,4.848804,4.88,2.0,2.0,1.0,10.610316,0.986436,1.0,14.848804,14.88,0.0,0.0,5.160408,5.2556,2
Q-03395,REP-05,Bronze,6,0.026098,9.87,6.0,2.0,0.017632,11.754506,0.980954,0.0,2.572629,14.87,2.0,0.0,-1.240149,2.0972,2
Q-03396,REP-03,Gold,2,0.0,0.0,2.0,0.0,0.0,11.305914,0.04059,2.0,9.618893,9.64,2.0,0.0,5.340057,0.0,0
Q-03397,REP-02,Bronze,2,4.328333,11.13,2.0,1.0,0.388889,9.980495,0.388889,0.0,8.271111,16.13,0.0,1.0,2.081131,5.704,2
Q-03398,REP-02,Silver,3,0.0,0.0,3.0,0.0,0.0,8.703839,0.995851,1.0,3.910083,5.86,0.0,0.0,-2.279897,0.3779,1
Q-03399,REP-08,Bronze,2,7.118384,8.62,2.0,2.0,1.0,11.033292,0.0,0.0,12.118384,13.62,0.0,0.0,2.429988,4.4538,2
Q-03400,REP-08,Gold,1,0.0,0.0,1.0,0.0,0.0,7.313887,1.0,2.0,5.34,5.34,0.0,0.0,-4.348396,0.1225,0
Q-03401,REP-01,Bronze,5,0.182322,2.32,5.0,2.0,0.242076,12.161839,0.0,0.0,4.590617,7.32,0.0,0.0,-0.98523,1.9263,2
Q-03402,REP-08,Silver,4,1.832597,6.12,4.0,1.0,0.299444,12.544404,0.401041,1.0,9.685889,16.12,0.0,0.0,-0.002507,4.5508,2
Q-03403,REP-04,Gold,3,0.086634,0.85,3.0,2.0,0.646814,11.187209,1.0,2.0,10.069945,12.85,0.0,1.0,4.275949,1.3279,1
Q-03404,REP-02,Gold,4,0.0,0.0,4.0,0.0,0.0,11.417526,0.389439,2.0,3.553597,4.48,0.0,0.0,-2.636383,0.5317,0
Q-03405,REP-06,Silver,5,0.0,0.0,5.0,0.0,0.0,11.306528,0.931776,1.0,5.595212,6.64,2.0,0.0,-0.526249,0.3704,0
Q-03406,REP-07,Silver,3,0.206519,2.67,3.0,1.0,0.077348,11.595436,0.0,1.0,9.081436,12.67,1.0,0.0,-0.064606,0.7654,1
Q-03407,REP-04,Silver,4,1.998511,6.71,4.0,1.0,0.297841,11.807839,0.95309,1.0,10.644185,16.71,0.0,0.0,4.850189,3.8402,2
Q-03408,REP-08,Silver,1,2.01,2.01,1.0,1.0,1.0,9.680406,1.0,1.0,12.01,12.01,0.0,1.0,2.321604,2.8228,2
Q-03409,REP-04,Bronze,3,1.760455,5.69,3.0,3.0,1.0,10.58661,0.25,0.0,6.760455,10.69,0.0,1.0,0.966459,2.498,2
Q-03410,REP-07,Silver,2,0.280709,0.31,2.0,1.0,0.905512,10.835671,1.0,1.0,9.82622,10.31,1.0,1.0,0.680178,1.1732,1
Q-03411,REP-04,Gold,4,0.0,0.0,4.0,0.0,0.0,11.436865,0.0,2.0,2.816873,5.44,0.0,0.0,-2.977122,0.3323,0
Q-03412,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,9.388989,0.0,2.0,6.617516,7.52,2.0,0.0,0.496054,0.0,0
Q-03413,REP-02,Gold,4,0.0,0.0,4.0,0.0,0.0,11.168475,0.757832,2.0,2.445419,7.54,0.0,0.0,-3.744561,0.5673,0
Q-03414,REP-05,Silver,4,0.0,0.0,4.0,0.0,0.0,10.40399,0.879054,1.0,1.171446,9.47,2.0,0.0,-2.641332,0.0,0
Q-03415,REP-02,Bronze,1,0.0,0.0,1.0,0.0,0.0,6.311735,0.0,0.0,4.47,4.47,0.0,0.0,-1.71998,0.0046,0
Q-03416,REP-03,Bronze,2,3.724162,3.75,2.0,2.0,1.0,11.522341,0.990638,0.0,8.724162,8.75,2.0,0.0,4.445326,4.323,2
Q-03417,REP-02,Gold,5,0.0,0.0,5.0,0.0,0.0,12.192992,0.141844,2.0,9.159686,14.89,0.0,0.0,2.969706,1.283,1
Q-03418,REP-04,Silver,6,0.667495,1.2,6.0,3.0,0.567244,12.165386,0.312459,1.0,8.902334,11.2,0.0,1.0,3.108338,2.4144,2
Q-03419,REP-07,Gold,5,2.604251,5.31,5.0,1.0,0.490443,11.689237,0.025151,2.0,15.744256,20.31,1.0,0.0,6.598213,1.9457,1
Q-03420,REP-06,Silver,1,0.0,0.0,1.0,0.0,0.0,7.71913,0.0,1.0,7.39,7.39,2.0,0.0,1.268538,0.0,0
Q-03421,REP-05,Silver,1,0.0,0.0,1.0,0.0,0.0,10.085851,0.0,1.0,5.34,5.34,2.0,1.0,1.527222,0.0,0
Q-03422,REP-04,Bronze,2,0.6804,1.89,2.0,1.0,0.36,8.922792,0.64,0.0,3.9908,6.89,0.0,0.0,-1.803196,0.9082,0
Q-03423,REP-07,Silver,3,4.559388,6.77,3.0,1.0,0.673469,10.288784,1.0,1.0,13.838163,16.77,1.0,0.0,4.69212,4.8496,2
Q-03424,REP-01,Silver,3,0.0,0.0,3.0,0.0,0.0,11.751163,0.378251,1.0,7.221986,8.07,0.0,0.0,1.646139,1.0455,1
